beta0,gamma,q_rate,q_scale,ve_s,ve_t,ve_l,v_cov_s,v_cov_t,v_cov_l,season_amp,mask_u,vent_u,online_u,club_u,disinfect_u,R_eff
0.3623958374518622,0.14044680217023425,0.22373411614101668,1.8069092016774164,0.3164916092834822,0.28619522009145004,0.2988057549186227,0.29796753201495624,0.4507090025675913,0.11136464365894042,0.32267015719970166,0.2626710577540529,0.3383527703218551,0.7325796517502929,0.6698527306867247,0.8840310476780691,1.3069686386619614
0.32284926193276364,0.18119578810037332,0.11203598032855808,2.464093915047661,0.5347127775551386,0.3732643372164891,0.390300640453504,0.45448421217561663,0.08213645093434042,0.2808465537288441,0.1815582139289263,0.8971853185236142,0.17358209877056438,0.08423661160471911,0.9203696946168782,0.6354566346049813,1.7086341157979499
0.22266863613732937,0.28144182899073666,0.20530676323643438,1.4001242558012588,0.46859640152490745,0.22810352357517588,0.42598813870541374,0.2787988167209381,0.34497711267227027,0.06541561389524907,0.1685484345830413,0.3861011561353786,0.46254405251324054,0.01847562681460255,0.3115891141845962,0.3623537691824344,1.0480302608981837
0.20858459340762325,0.1940030000832931,0.21276960336724043,1.9653631275025465,0.5787978894198774,0.42009491842857327,0.47659981724785483,0.1916766308538025,0.19803466571779438,0.47422203038633914,0.11335221165642329,0.2415666331077785,0.07473582598273831,0.00011523887772743824,0.6793566703413185,0.7723990398253912,0.8847477851743426
0.19471826376227241,0.26869904619323126,0.2911441936270666,2.866751499340916,0.37604953427829946,0.23553286986474636,0.44317226956920264,0.25305701584043067,0.18768766412747573,0.36494249653479616,0.14093556122467665,0.4057218006466732,0.8915508244521129,0.5700461588199133,0.2331008067276699,0.6269576179661586,0.44665203843874424
0.1917152522847409,0.18394980111147993,0.15772749747072057,1.7742406455470494,0.3084858771156057,0.21147556637611742,0.5110212289950562,0.5022933237739301,0.2560378955416906,0.3442511125731955,0.304557120857896,0.9220695456919481,0.9701357775493518,0.13825276686449822,0.05119265212419827,0.9058377911324184,0.8666281708232624
0.21664098031445644,0.10754259557986799,0.29454595654347676,1.89135037692163,0.5267330940857677,0.20087617687836298,0.5383756899554553,0.2331194663296221,0.1590545785792567,0.3335817721002295,0.31888169359198676,0.7974925980481324,0.2385357626210859,0.14463969892222117,0.816746834918911,0.6729872788932385,0.7713131398278129
0.23993760009864734,0.23562559083905613,0.2656090745513452,2.0084983698962735,0.2619767776488209,0.3537810131042154,0.44584053567833204,0.32006754827438827,0.5173098560180895,0.3682549575174162,0.12278708737639796,0.4643279133022171,0.8633059004475091,0.9219955449081922,0.9092683777985876,0.35432678182515637,0.5885224904345869
0.14914224835366244,0.2522563362519933,0.2519857777197164,1.3193061417575604,0.5401844109358378,0.5107669964698012,0.3273942010455857,0.5628153755742795,0.43870009030047974,0.07412211566579592,0.12788264753050513,0.09033443105948351,0.15712800933005402,0.20573084330235986,0.535527312484433,0.22428786540785767,0.5067192502080093
0.1954641934602844,0.20293129337849858,0.20384172841263964,2.587226831087583,0.5666371525134188,0.4365464389868832,0.31492510654048766,0.34331165677835473,0.1926447577293255,0.5621669611339685,0.13256098390881746,0.04471516008030106,0.41904603071400887,0.553545839121391,0.6290464809947133,0.749252183345613,0.5749801681261981
0.17704909647961528,0.1979304232542558,0.12527966045223843,2.732838114572819,0.41534121398044455,0.437247179541396,0.5042920685692689,0.21966133079692046,0.22542163279407396,0.5534879442536624,0.3328713333580844,0.7129379623478495,0.20736721720830772,0.3318610962894524,0.7416004748960958,0.12184696415207197,1.1891564193458246
0.19357799479813892,0.2866564330224117,0.27750185806757566,1.848215750699048,0.36444214938954506,0.35571313953955164,0.3097135451680666,0.08932667798979718,0.501520677329949,0.16276212042289306,0.17554233246793155,0.45082723959405635,0.6266747046581056,0.7030184901614516,0.5691625039924819,0.6648133933943012,0.5022234045077688
0.2729292142743598,0.18558180156087117,0.17975888145687194,2.268555825852002,0.5638713578504548,0.5364834984829596,0.41493275930928253,0.1807098003481954,0.07292225064218408,0.07984895093926944,0.23520563011606432,0.023512384550484086,0.4387930791653361,0.3420665689353881,0.548204936905692,0.11518023698963784,1.5059858396075183
0.2421590962429012,0.23778306498465268,0.22640727989303427,2.092749709610528,0.5158370702059121,0.30944011978824243,0.5100947794012727,0.2012262500711951,0.22633317087432187,0.44544244440841846,0.2507610133820905,0.8221853552748107,0.05635977707606198,0.6453152290170566,0.3051227613373405,0.06423712239297583,0.853282413997265
0.3000116135730902,0.13909172580031898,0.2540942609737365,2.2523731253866637,0.5903491943739982,0.27190184396415346,0.3579139355723272,0.48273989352932517,0.33601347158828443,0.49511939201922506,0.13919822176386928,0.41264599659216594,0.5190068502080953,0.15992370640153694,0.7805357631439257,0.9123435185568352,0.7646703154254821
0.3361771429743947,0.20023202094893966,0.21888260428596185,1.8834616534706563,0.3799581908474521,0.33099953065919907,0.416053575380841,0.4387795909450093,0.19319399330075526,0.2096312433872785,0.16105108183418682,0.26625281531143125,0.7495144367721487,0.611234424916454,0.7550096471215976,0.41651591109849234,1.062541579480328
0.20226863279216373,0.2990625536986856,0.12321084129963224,2.7473980942953276,0.4549894844777239,0.49172973003022175,0.25766459489194177,0.32765968557766684,0.5094159852490738,0.1663191266319327,0.12847510367134637,0.2767918527447345,0.4111231591052388,0.26294990000471874,0.6334945580873306,0.5051909978207149,0.9219537131074145
0.13563428308499195,0.1047037119446046,0.10533085795896385,1.7242575232814712,0.5111805627506565,0.34587084096095067,0.2607167838986049,0.2132380031714194,0.3820636459168447,0.3314487596147215,0.23696484169367946,0.09587795684714429,0.42291010304627874,0.10266242913076164,0.2378308980629026,0.13859346415973312,1.555608477634948
0.13119906536646006,0.23518921607291715,0.24568175552200766,2.0226267997697134,0.5280076968006684,0.5387040093906109,0.30055332009174035,0.5453734304733137,0.3890566347551258,0.3461577150617958,0.11806800904028117,0.07228682501549183,0.8290504134115235,0.31323028909199646,0.6882737024008482,0.9186288421733078,0.2953271706042147
0.2815778721997482,0.2940126894318783,0.09295615927697429,2.762475792851128,0.38688244234080965,0.3621339933998188,0.374345908405499,0.2621721538975134,0.4312228204547084,0.25389296663440425,0.29057319754994126,0.0303240421259498,0.3356395315799078,0.8532185976719818,0.8029964848677755,0.7351977377788448,1.3290062855540277
0.17056874625331248,0.2777128080336204,0.1166196874995862,2.8514479796056262,0.555877490561728,0.2042232353102148,0.46016597707961904,0.3052205218200532,0.06545028684988892,0.4636048847526686,0.28784303693073976,0.04967954065325341,0.8257961434864436,0.5573666827960854,0.5819979265590739,0.17228662552191507,0.8490790668297999
0.2797905066828808,0.2480436869559456,0.2713462975537586,2.34702911215582,0.461276358069197,0.5135847646584475,0.21638871908033863,0.4242886539492195,0.21015393679936828,0.19608329947511338,0.23203147363922125,0.7004612356429787,0.5045300427738127,0.03325668789338664,0.9685026258544358,0.7841364755796474,0.7675011349053014
0.33069119051240226,0.20622795129236376,0.16317816974486465,1.5249866390639841,0.47561690817337376,0.3981518100498599,0.33258919039436596,0.5297391683183286,0.3154539789599409,0.2441902679460392,0.18568769226424936,0.6861359269964682,0.502897359369435,0.9984072561866392,0.7186602668637061,0.7593844757657641,1.007073902926958
0.36026499258079336,0.21671144444589852,0.18872213143683758,1.803694439289539,0.3125409541171426,0.3474588521976492,0.47502703718605715,0.06145187239731962,0.07540261313365257,0.504135306057581,0.1317274677843001,0.5634355565948801,0.896228331641753,0.0603162067670373,0.2884893895609059,0.24753752117203598,1.8813616661251291
0.18608662508171886,0.24428864832857852,0.25146785982937453,1.4028958828522595,0.5370503710958997,0.47985211325907956,0.2369963565978932,0.4691446641160482,0.3919539845076033,0.17296196018238957,0.26240374845675374,0.7576430091263746,0.5229372177354198,0.674363231808031,0.5173715704458461,0.8547648136184057,0.4484944775778575
0.31662968604753916,0.19308126518225016,0.26302881864872363,0.9256265290929037,0.38520936698350233,0.2783981134571618,0.3798213040333206,0.2641366366638691,0.5518869457573499,0.1844135102610946,0.14341563738142799,0.5517123951372236,0.8652281247045858,0.26590941904832494,0.49440435150961703,0.6931571382227207,1.1136563629861294
0.3355025892977823,0.2668188352503089,0.083962302816354,2.419286184055608,0.3523922161359214,0.46206456040838173,0.25563704650932034,0.5267184024756584,0.47989129023353627,0.16393913636650764,0.1944819800123378,0.4143341603620977,0.7443806582882294,0.705211564986875,0.16293014776824213,0.5998035805674891,1.6008665249105984
0.2847180510526398,0.2835028423225028,0.2564230313695649,2.494880811287411,0.5572441405529132,0.5434788483858147,0.4216196280890365,0.12666236115143212,0.5202903285429171,0.49092835246072536,0.28327515160728733,0.1806104678194993,0.5971111640172684,0.7649240680365146,0.016836513260187178,0.6825610574494759,0.796755061834787
0.2379897038101481,0.18138987951487456,0.21827823024978604,1.9256877495378562,0.36670654264608293,0.2156861328231254,0.4311228005260803,0.5530892363325717,0.23178015765076238,0.13854438768599914,0.30678979453756006,0.7493264470572629,0.1437024671342423,0.6799158644451521,0.15886564159513708,0.6679944940281456,0.7604372661689494
0.1566395914436952,0.29014423713015025,0.21597368113069748,1.038046830201203,0.3536516510838462,0.5396216252523267,0.4928639017315525,0.3233222404798507,0.30279408215708165,0.27015018645433975,0.2735136663027344,0.6569495132914441,0.10055679402480429,0.2747478842981167,0.16492375742638418,0.03079679914050452,0.775338688968487
0.3723612154614905,0.10867645522904006,0.16138288699069217,1.5826853118062212,0.5416070193833407,0.33709633439066833,0.33668002100517647,0.1477490345714762,0.3861311392764318,0.2397530467104534,0.24726950791930205,0.10022853372021616,0.5729246927589705,0.42713169734795403,0.7278449162393525,0.09676870203186747,2.5430977539940582
0.29264939025679815,0.1098847822830138,0.17572481600973422,1.470231720794232,0.4634414932765685,0.34231810201140456,0.46825561974965246,0.15855657029572673,0.1169602676771781,0.1208924066506718,0.15844892300263236,0.6307449954035804,0.6829267642422886,0.17451637346002732,0.08579924987200353,0.07268057111467657,1.9237543647994317
0.36837437843327303,0.29477699183838785,0.2465454288346116,2.676280337291476,0.4157353232935545,0.46573212794704494,0.5487799796562207,0.17715987657168547,0.17803245586551408,0.37784867107939746,0.2954606258700604,0.9651307685255189,0.737961785101521,0.0636613653137335,0.5573260148455773,0.8443977628879572,1.1212021449073326
0.14203617849902278,0.20123556311409604,0.24491813466557938,2.44979720581818,0.35827413185026186,0.5247769415145493,0.4138951449056576,0.45290894781976476,0.17416007695038693,0.06895729818386503,0.31952244321647194,0.9089812767125118,0.14216961975441222,0.8456838747571865,0.3876607192979015,0.9680810145576085,0.3652435144164654
0.22809955246329244,0.24469056183427876,0.12800139827597712,1.0994684956342398,0.3858302994589483,0.2232086520237484,0.41927679922534206,0.44495099198383203,0.4875423566708434,0.15195514013912714,0.2705418435618181,0.443861379044826,0.9819625282479145,0.6186759485570066,0.20390837312566093,0.8528869872429283,1.0329774846714797
0.23284650616847552,0.16581379729781223,0.1873559531131551,1.0601661379774083,0.36873188477435154,0.38822310950293665,0.31840676536856166,0.40686399845489096,0.15019897653287706,0.5210588182837629,0.2838015648624108,0.9259973879341706,0.9768221563475288,0.02699428190047416,0.4567140434319155,0.6995242675544984,1.1430099990415048
0.14779543830677488,0.2507006403217166,0.124717349915894,1.2429544504623893,0.5017101061536593,0.5276175522939762,0.3982999188614331,0.3989287461524965,0.5695219442822359,0.2025506268669648,0.2347854742181297,0.3692009176156212,0.40809141316626935,0.0160205583225201,0.7106006472456966,0.8583069616168467,0.7867318625323566
0.24790892249529545,0.150332544639021,0.22921580062156433,1.490718133750155,0.4395627720054006,0.3036474788656227,0.29136411987424604,0.4707058394635388,0.20894866314985888,0.5481472198458517,0.12203587666613196,0.9845933836911213,0.9619308662905548,0.9469120396460547,0.8272940845729879,0.1977573528298418,0.686180047844855
0.13677342802722964,0.14656801034458744,0.26743217618849346,1.6027670303084198,0.4886089767998044,0.2667815333943071,0.40715953597150584,0.06770275394261216,0.4747678492696969,0.20441366964032232,0.21167688066822088,0.8888935199522892,0.6105183753367076,0.41317833671609394,0.09386083393646688,0.31707900660652233,0.5175220553841364
0.3431216785668696,0.1495603938637277,0.22044940687856412,2.51654308967804,0.4708463465664253,0.21672341909783696,0.34515282145359627,0.4412899556452532,0.30792409005470944,0.5244939874749287,0.1973208015944068,0.8681932033672207,0.2158330738716692,0.14273249496665946,0.7834055095834402,0.11772795415680938,1.4059434123392607
0.23675283580643547,0.2295329221943432,0.14233231364434207,2.65775480950105,0.467373521130375,0.44758607234457354,0.2933126024803859,0.24556183748593902,0.13165022523085687,0.06389529935914,0.34015993559042945,0.2235105372391158,0.1834269000397132,0.7068928292763467,0.11038906186891986,0.3736771295091009,1.1587794081131815
0.24413213267770123,0.12144250086950553,0.1809449889114083,1.0828332272428034,0.44124275057830364,0.489669110517455,0.26810596185492935,0.5650100986146815,0.10403563820055334,0.5085564321935191,0.20120696479777372,0.7059927484127554,0.993931234640209,0.8178718997661422,0.7597212880347413,0.40981721839153246,0.9320167923202742
0.22158550199711988,0.25140773357883284,0.170787685584818,1.4086982423548964,0.4371979108083507,0.499614602396956,0.2754127435080723,0.35343968033965867,0.18221537942416932,0.45910784604848903,0.29428878247713364,0.8338257618751369,0.48782732072718293,0.07175288410320838,0.9751064948531736,0.32592408439769194,1.1434079334468115
0.18055700246815873,0.1601853480710672,0.10434851643247774,2.367455961299764,0.5549487973847715,0.3196789989835492,0.37056064396756166,0.15643836636899086,0.34923004706591876,0.4558770843151544,0.2870281124780729,0.9043680055301003,0.36865858420311215,0.8017928213705524,0.511918687491172,0.026155380687301718,1.162744607867073
0.30978248666992964,0.13145395110148725,0.08095515220616782,0.8908751068310466,0.580666458086815,0.43309943137333795,0.53053381656591,0.3815328789384184,0.2713163440713276,0.4034216114965666,0.3019426661723385,0.8289758050008896,0.030486452289272336,0.07485154433391047,0.8351084337639498,0.1789772570648634,3.63867430622869
0.2770292475500026,0.148391415960358,0.1285761659358426,1.2000846797337974,0.27482606860249853,0.49775665901254856,0.50468386843217,0.16594086818250792,0.21337472237735317,0.5831023285773589,0.15159619862543935,0.38235088183302346,0.12277746513654685,0.5213259157371412,0.6000322101792009,0.2029207570361317,1.9680690294083503
0.29875061765516864,0.2436751547095334,0.1272857789293577,1.1784461955867467,0.505347588798025,0.46774120673650055,0.2965007450200456,0.4022814564150405,0.5301780082101322,0.2645111065480721,0.2549402559442476,0.730349325630478,0.43428022064067734,0.23590897674401287,0.595718309989303,0.463099221665425,1.6092487509963822
0.33488978246148005,0.19120058106140442,0.10618102014091185,2.694256213420113,0.3342250986925757,0.3126706241864468,0.316593184167689,0.1320524425065141,0.05879712568313358,0.39355720830328444,0.31303832455016917,0.3530242059694961,0.778228807521138,0.49116713847431365,0.23576902847800524,0.5320761698314351,2.234811133472732
0.28276327420985903,0.24330356628545854,0.2867468368970584,2.557293354723666,0.37398857781571426,0.2884318747990554,0.44790682672855986,0.2860543524123537,0.28988466613713243,0.5564600009862707,0.28099230079372217,0.2138095653951362,0.44318234970635345,0.3520613414596942,0.045429698729675796,0.6561296092065477,0.8582759834298256
0.32577751935133353,0.29205207226205354,0.2326766901070268,1.608137458123025,0.5593702933202312,0.23737017821914186,0.36016068672395496,0.5888618018272193,0.21215714889189408,0.11000242167798614,0.2660964140881985,0.408412090565149,0.8082401298201776,0.18461381462175083,0.03520809872677934,0.21758888021422162,1.0469924832811226
0.3318605339516387,0.27047437202773117,0.11552555811669038,0.8277362154319639,0.3984661753884577,0.3624551326688579,0.2275811032841461,0.10168124158488641,0.09039060846148286,0.06000041036953859,0.2615834882459207,0.17298980930611102,0.06272832967958959,0.4645150421872612,0.08906219475915042,0.9505219868317353,2.007476176265178
0.35076747539373954,0.16113535564379927,0.1918074317344287,1.1686326241020175,0.32304862765549314,0.33327858288425183,0.4780297602940716,0.2693368595438397,0.22412247341918246,0.29473365001524005,0.15592307426857988,0.39691564373344385,0.2916652512611948,0.90954619797947,0.9279709308363313,0.9740902926043092,1.2572401769280772
0.1499109342677685,0.19500975289474423,0.10905868398173689,2.5367332003676655,0.4388512870406732,0.30545976477098447,0.35375575694103395,0.5231493112156081,0.17884629227923077,0.3720841978175428,0.19014815508965066,0.9588863823353417,0.2361287666112162,0.8654306597960987,0.3629903661465222,0.9666014297083504,0.5777927527317145
0.20781751768841372,0.1435589709888649,0.13996784632753423,2.819666257635002,0.5308262152345523,0.5038732654274529,0.48630758590439505,0.22787875943779623,0.4777421255365742,0.3783017756922536,0.18654975838723517,0.03354427877800679,0.3417716644394413,0.044439647132836345,0.5225499572626708,0.01074329760772798,1.7238836081336926
0.3534295750530545,0.18027438400146273,0.10413423973413585,2.886132077211138,0.5650781410153206,0.38245903325298636,0.2515585087921852,0.08717543705229569,0.5443645578657635,0.5363388971384077,0.31577319851506935,0.3555319678562374,0.07889566629024977,0.551072595379063,0.10932470756532324,0.6417498301524444,2.3925258641020477
0.14729840645007114,0.2266060432096153,0.09468116205991797,2.9018779421887846,0.27158863611298795,0.3064536445212224,0.2075292165415304,0.48685212915824566,0.3562863415965442,0.38711136989373746,0.2636898758061069,0.7633644485774002,0.15628305221061495,0.7253219348512676,0.5864298014529045,0.8319724580815256,0.7233767863697026
0.30306471556134407,0.19990185408642125,0.21695580090040412,1.2534502198746822,0.36094339841974626,0.27520846856403675,0.5162118430347673,0.5421895776419109,0.12222665969559778,0.5392795901694449,0.23972154475529683,0.2520543569868403,0.9305348822090933,0.9046379504147353,0.465794396456508,0.5878666426492671,0.9423349392634548
0.2853113814407281,0.22555022848701112,0.17393713650417938,2.359327442596075,0.43251643201768697,0.4296479734085884,0.40771680431325474,0.1331417459076838,0.30943834104632534,0.38811246645407227,0.16375782490301333,0.6434734354714401,0.4457568354938954,0.8804264734917725,0.4983845478294313,0.4872832769825164,1.0084556314141377
0.3671426938764524,0.27839346358851075,0.1351229796477637,2.941860235793566,0.4508883860852862,0.2740000250712928,0.24040452060713927,0.07962618719064163,0.23810587521009324,0.5967672540065957,0.12597679823747476,0.5906504807351278,0.1508177612207469,0.23730013629497387,0.05620007927627818,0.20422942406296166,2.0364006549445897
0.14568969264332715,0.17449998902529018,0.15247718814227762,1.9081975219399763,0.3486204611650743,0.4708055281749793,0.4039380013536403,0.4649343770712313,0.17567932406599246,0.08326085212735376,0.1025390475188893,0.2740781487224328,0.7519167168052284,0.6885796776452395,0.3349632004175932,0.7628002812421605,0.5476305602621684
0.33785490173864463,0.22250130874771662,0.23706250141939356,2.144470281321444,0.5854957031989427,0.32693400663710126,0.4543642256181892,0.45615363213211046,0.24168720890126033,0.1438068216604036,0.3492471879091408,0.12302104396777597,0.7416896906115741,0.3866353264299762,0.5706224196733982,0.7892130683560488,0.979797992139588
0.24707221527569848,0.2686202564117261,0.19128352839116203,1.4981003027342417,0.2616029860011799,0.4465766459932995,0.44684219770956557,0.4270545158482072,0.4462336155636331,0.13312757751145393,0.1959269051915002,0.7187450958479014,0.0678402759821142,0.7587731965886463,0.6757705463651441,0.9580431451007765,0.7566802407620131
0.3579926198467592,0.21359491272861453,0.10220791522883943,1.6565532844387816,0.41399117280404985,0.48750703820496116,0.4280640467599057,0.5604340745635167,0.06083246591627753,0.32609028823184893,0.15468910167975392,0.9016585321910553,0.7353304864252924,0.8686591536165154,0.6445647476158484,0.576861800954238,1.4961310731903423
0.18462798283388165,0.10552040762408911,0.0876408207244804,2.1802811578684507,0.573835914113595,0.3843364918192884,0.23902651540473388,0.22187857593183152,0.40527774324539545,0.4795142943765932,0.2561805578424688,0.8442139722107844,0.5672444226543198,0.8159120420768053,0.7742144053766167,0.2952958889987341,1.3613821561953179
0.25842381311761287,0.1617558465153795,0.19246979651616264,2.108140409860389,0.4057808701057408,0.4397663895620454,0.20013289179728888,0.3934731744135183,0.3035190809733771,0.30517714098538234,0.13437091690194586,0.7154514309093036,0.8701514358492627,0.6344977389174535,0.0725228101435985,0.5176855420903702,0.8722849768771446
0.2333680118115516,0.13572429678200987,0.10322814013472281,2.319801798115297,0.5167564639660707,0.48121327087655397,0.4442448690171681,0.5381385438887735,0.46629197113239196,0.35873731001510156,0.227534294333377,0.9755569825318522,0.21218805707886912,0.8086587938965328,0.9665870892638753,0.4568365234179581,1.1124971303643634
0.1437954873225132,0.2603263346710048,0.21455654085545633,2.2515977541095857,0.3138287523906933,0.22789887134630435,0.22878868878677094,0.5438461518127603,0.10684492851993951,0.1127816985460241,0.27485753187979306,0.6242700420250051,0.42960267646012595,0.025986890332005724,0.1735753047544122,0.876134218490213,0.5018060273022886
0.17926210839461332,0.2398583932241529,0.0985142322766325,2.5992044680346353,0.46076470262484004,0.2984601635845014,0.3470729996351539,0.0950278635413368,0.15473354122316202,0.1019710962131553,0.12164518402736277,0.34839792039063794,0.45229602858171153,0.5812001770916472,0.8762346253513419,0.3684516469801145,0.9979115285372305
0.35097127643561277,0.27412554798320754,0.27039764273357275,2.0897539529932,0.2842904773282284,0.36362461544208946,0.2456892099241011,0.13957516054427765,0.15399720876365194,0.318514822252385,0.32939211635723786,0.2545051979565711,0.4483161618719672,0.6409343014386563,0.4777313790863452,0.6217009575639213,1.0822370130384507
0.17558763781552195,0.17110273493965492,0.21773951508874917,1.5694378777633227,0.364065105837852,0.20213123729934954,0.5074201611287772,0.15611235590191477,0.3800223950153448,0.15431883260195578,0.16508578253920617,0.9694246422074517,0.12809797442476561,0.6329524838309828,0.18042137247880616,0.41220896079701097,0.6596625494422923
0.3774829755671555,0.1680760693807891,0.13176303834100378,2.769906006710714,0.44475123755234497,0.22601128926049485,0.3118448398676661,0.4148618979500779,0.572270876084419,0.44278165038887823,0.2446520247791018,0.10629605494336555,0.021482183234304654,0.12772416199298245,0.5609425023532844,0.07827799675962645,2.9222685469865297
0.25369909288358755,0.22022886164158595,0.18205653395562377,1.1622788519827356,0.25169459258677845,0.31838386083116776,0.2887330654024832,0.49117832974358006,0.24296893119794583,0.5081122968509151,0.24405728814650293,0.1329546680639759,0.49213135663430535,0.1955178497270505,0.24758930914658217,0.3367646986754106,1.4710358392430318
0.2678091019032187,0.22459799786584866,0.1604670850859104,1.090049193157566,0.5505311958600476,0.3747753552724785,0.4879902340992373,0.27700283241376533,0.28747305340354945,0.21613140239242185,0.20396866819975393,0.7562293389639786,0.53734824918338,0.7985494745033265,0.6305135730970134,0.5508363565982125,1.0551410714140084
0.16736021650116267,0.21624358564213275,0.19672928033434955,2.4566212130426224,0.4967014390063551,0.3326957010422479,0.5131248284016545,0.5309634684744946,0.3354500186157902,0.4519068178515387,0.1113949092953397,0.38687517262092436,0.515177994025393,0.5260060834551646,0.3951207851167403,0.5936826863329385,0.46302639344498453
0.2425190032258581,0.1296225193515484,0.2643021294593687,2.7850859634436365,0.5534252005048634,0.2813866491800789,0.4056935399032535,0.31007024266831956,0.19595978374053663,0.22952756185647105,0.1665182253857489,0.7966415290325835,0.5658436973217814,0.30211395296483223,0.7480818534583128,0.08074273274521292,0.7929495927347144
0.293832818992934,0.2675538238280366,0.1952205342552249,1.0098324542213521,0.44758102570149283,0.214004543170778,0.36138570064649783,0.17123574560006288,0.317221049949228,0.4042030946910142,0.23278650537349485,0.6902037646745337,0.5770945938801884,0.31552746768603707,0.41783506881632443,0.4647605573046893,1.3271636867684622
0.1636976265990603,0.2308816615647791,0.23222956563844677,1.4395253192071955,0.49125928472829916,0.3218841685261908,0.24952987551365266,0.2514239294202175,0.23027984863570955,0.41568225247904633,0.20967779936367364,0.35798715581696106,0.9062950125559662,0.30707835419113094,0.7073759719734717,0.9243487579603639,0.5224473969060968
0.18386226526666716,0.26322746913747663,0.08481200054871287,1.8592356334888576,0.5910027366301758,0.4156812983449915,0.4357766015085205,0.24697156437241818,0.5750140142270992,0.4185426441402232,0.10347865976485254,0.17689213184834354,0.6020037370573863,0.13214296108096657,0.7346243553510688,0.26580397508576403,1.28926824011337
0.28591205555671795,0.24104144715582504,0.23376498647341987,2.2290107350340116,0.2827029145334148,0.42320172522415384,0.2944584281763855,0.28999598776643515,0.5555935547570436,0.08237688232878373,0.2588705044498619,0.6561425409495067,0.11538752430534166,0.8959896391294694,0.6577138887063587,0.9537583236365552,0.7748774722787548
0.34678847770349397,0.10232942776434495,0.2258559750983271,1.9021109357576866,0.3296136237729929,0.4701951676091862,0.49428311971678096,0.41704548801442937,0.22063047617467113,0.40956309768458643,0.14750370752067404,0.935118151736863,0.790948834777076,0.1519432954195952,0.485897801503072,0.9164530957046033,1.1755005196164119
0.21809740849096582,0.2792329568887265,0.0998948660558694,2.8419003926331863,0.2552264315865477,0.24357642674870486,0.4565995941405398,0.3192733903763766,0.1464548939831556,0.47003326622855107,0.18290866534771635,0.9440700739798139,0.5920867363336727,0.053535383250025007,0.5503217453976855,0.8378827795290783,1.1155544524598282
0.240484217616417,0.2230272377579633,0.24064053163363425,2.332866002312316,0.5318789423382495,0.2029694057180931,0.523957599935508,0.28093012451917576,0.3781617363613355,0.14596841236761976,0.296962212980047,0.2890797575985103,0.6488303233725451,0.24802417313096997,0.9564884881484801,0.7778714059751956,0.7864916011066501
0.3450554657141294,0.15102094069400307,0.2926949307995038,2.057475506742679,0.3080382960181353,0.4027465549060655,0.5190780732314801,0.3399693107704943,0.5849212609623542,0.5847019225814847,0.30663328534945367,0.4829133052975785,0.9991736897757946,0.47014473353411457,0.3298431550467494,0.09113141749651114,1.1818571915583007
0.24565227935604192,0.2585751763758273,0.21512413541391817,0.8051702067745108,0.27861917717290363,0.4215722946086611,0.39585932731039697,0.256716328626008,0.5948305709843246,0.4487854088302621,0.24524843524323642,0.23303630983243304,0.27601498118315837,0.8733506058327846,0.14229018194417878,0.5609565464553745,0.9456803445570392
0.33149734757360433,0.1182585611301091,0.2078119946265347,0.9493746675031671,0.34953367849720846,0.27103572195499953,0.37869162895179664,0.4728050231894653,0.12450438518557547,0.3601613621070368,0.30502606437606233,0.20584295267885946,0.08279389011369799,0.7463011933388475,0.45074744782759746,0.9219237914681699,1.3916907446311348
0.16865623198252516,0.2642149936273118,0.08726519663973364,2.9232101552794614,0.49464803814251335,0.3858485522490598,0.3524848159416276,0.2941400339187411,0.29801151797292585,0.22483419866411025,0.12073362906834402,0.19345599800133376,0.20011796514120994,0.3766112661705882,0.18795607615202578,0.6004730403444318,0.9362424342347868
0.33887660918798335,0.11057103201571637,0.17250553304379096,0.9352180258132143,0.5299674152066527,0.26058712833926123,0.4610051379500887,0.05023837915753283,0.5727996203615843,0.348012705447072,0.30957452491604864,0.6153579515114317,0.8308886856901639,0.36387442207112547,0.25142117748241455,0.537875687863933,2.3051389186304556
0.3169053718557351,0.2897338226125751,0.201479262538842,2.802543184053418,0.4742969742003985,0.4951442170458932,0.41288993001062196,0.3313517714098539,0.5141912763088877,0.4089769078604416,0.32734891818975254,0.1465076559925521,0.9577566303810011,0.5347519761796473,0.7260465698510629,0.8466703069143745,0.9498156312289179
0.3567111516105227,0.11909392575639077,0.29695823991385073,1.9571038701306338,0.423971790261592,0.25156372906050717,0.2992788895000169,0.594744742364335,0.5985854668648153,0.570406961565503,0.2800716658096958,0.5575081708623221,0.13119005766333533,0.9665585066842401,0.27829417296760434,0.43120724558609785,0.838181157246377
0.3124396354591721,0.12322420286036684,0.12124575033389498,2.4001445898195444,0.3570613548294584,0.5260032046617684,0.529695837879206,0.32593780708383563,0.4121765247192221,0.49786223643909355,0.23891255282492915,0.3750292029407306,0.3089769925961557,0.379652648322821,0.6111925085397094,0.6799094531610602,1.9705353291051917
0.37970206939666296,0.19693423703836893,0.17753371374572152,0.9796515002537852,0.48140294729203104,0.23461196303611528,0.4655328887160984,0.5966859090738388,0.129574283315291,0.17880868880166495,0.34259224573608793,0.6884305873974597,0.7705104103715612,0.931514872427214,0.9172412146052814,0.6764231293178575,1.3037234454876723
