day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
34.0,12389.191999005398,3775.346682419051,1677.556054503766,2061.8899806156837,1252.930483597235,4843.084799858859,1386.9747817236641,193.54860992395948,23.772525662397193,26.958482860362913,14.857659276563258,53.88794055305277,675.0097348672988,93.5097273062006,6.3658220304772595,7.155207859388181,3.9014371903612695,14.058070746274275,25999.999999999993,1699.9999999999995,800.0000000000005,14451.17651559636,4062.405019649211,1707.6944021966403,2096.003671335435,1271.6895800641596,4911.030811158185,28499.999999999993
35.0,11558.18354427139,3616.277355871688,1756.6411340371674,2245.398871641267,1354.0037969580662,5469.495297220415,1372.7519620877406,192.1670374527544,26.147361012116253,30.494309480697204,16.46191836295682,61.977411603734474,671.1183071205362,93.17243519946038,7.04181895524952,8.129389972421592,4.335281308357267,16.202767443975336,25999.999999999993,1699.9999999999998,800.0000000000001,13602.053813479666,3901.6168285239028,1789.8303140045332,2284.0225710943855,1374.8009966293803,5547.675476268124,28499.999999999993
36.0,10720.450684813555,3451.4554728314756,1812.2938061368682,2416.004737299811,1453.2979442859116,6146.497354632369,1357.4498666085033,190.67574173634625,28.46426397305779,34.206513406756855,18.162728779291044,71.04088549604438,666.900989044429,92.80606712602453,7.714467400645384,9.163772923592841,4.798780049287019,18.61592345602147,25999.999999999993,1699.9999999999995,800.0000000000005,12744.801540466487,3734.9372816938467,1848.4725375105713,2459.3750236301607,1476.2594531144896,6236.154163584435,28499.999999999993
37.0,9891.007081973534,3283.366070910286,1840.5456499323398,2565.6339746297754,1549.1329865738542,6870.3142359802,1341.1969451414743,189.08615476817488,30.636622823077857,38.00653122481418,19.954454434935485,81.11929160752285,662.3856815912703,92.41284762517334,8.361247281622116,10.236957103396803,5.291301787502608,21.31196461103512,25999.99999999999,1699.9999999999995,800.0000000000002,11894.589708706277,3564.8650733036343,1879.5435200370398,2613.8774629579866,1574.3787427962923,6972.745492198757,28499.99999999999
38.0,9084.725170143483,3114.7521915071325,1839.0155676952334,2686.3580550130387,1639.8441143393875,7635.3049013017135,1324.1701292171965,187.41456355467855,32.57218422630129,41.78114767490877,21.829615545245975,92.23235978166872,657.6141130842751,91.9962174363925,8.957235365195318,11.320450565909793,5.811786685552725,24.300196862674937,25999.999999999985,1700.0,800.0000000000005,11066.509412444955,3394.162972498203,1880.54498728673,2739.459653253857,1667.4855165701863,7751.837457946057,28499.999999999985
39.0,8315.19911449939,2948.4327912253602,1807.2784170508808,2771.1797957367603,1723.832993309541,8434.076888178057,1306.5889667337794,185.6816555752247,34.1804545749889,45.3967553554176,23.778418399754745,104.37374936083438,652.6409494914665,91.5607766316416,9.476874970029295,12.379431871912175,6.358592784446671,27.583374250504146,25999.99999999999,1700.0,800.0000000000003,10274.429030724636,3225.6752234322266,1850.935746595899,2828.9559829640903,1753.9700044937426,8566.034011789396,28499.99999999999
40.0,7593.76767608573,2787.107479086094,1746.9623345681769,2814.790444911354,1799.6088287191603,9257.763236629475,1288.705156507969,183.91160420559817,35.380970999379635,48.7068922887599,25.78809763103677,117.50727836725632,647.5316233329938,91.11211584651572,9.896099372036637,13.374402304756138,6.929278467293803,31.156480676404193,25999.99999999999,1699.9999999999998,800.0000000000002,9530.004455926693,3062.1311991382076,1792.239404939593,2876.8717395048698,1832.326204817491,9406.426995673135,28499.99999999999
41.0,6928.852181994323,2633.177828830502,1661.5430749829675,2814.1668396699333,1865.817866808411,10096.442207713852,1270.7885763963775,182.1307806380764,36.11112486108425,51.56256179289375,27.842114774532877,131.56484153703514,642.3590641302195,90.6565480526745,10.194500476237643,14.263666209371184,7.520330785326624,35.005890346170894,25999.999999999985,1700.0,800.0000000000003,8841.99982252092,2905.9651575212533,1707.8487003202893,2879.993067672198,1901.1803123682705,10263.012939597056,28499.999999999985
42.0,6325.686871642689,2488.6106373326124,1555.883883596887,2768.9014334539597,1921.2626082562183,10939.654565717623,1253.1115170605333,180.36624358125874,36.33225954411452,53.824226297977916,29.91929725247655,146.44645626363902,637.1996972345019,90.20076967710877,10.357211531449572,15.006414519209201,8.126860987808003,39.109046049922945,25999.99999999999,1700.0,800.0000000000003,8215.998085937725,2759.17765059098,1602.5733546724512,2837.7320742711468,1959.3087664965028,11125.210068031185,28499.99999999999
43.0,5786.428423908417,2354.858142406556,1435.627944514528,2681.214047212513,1964.9137187458161,11776.957723212157,1235.9330831337795,178.6441913087006,36.03309089675331,55.373971917060835,31.993038128435074,162.02262461527047,632.1291873044427,89.75149058843215,10.376220518139016,15.56606155536449,8.742300235260673,43.43473979836136,25999.99999999999,1699.9999999999995,800.0000000000005,7654.490694346639,2623.253824303689,1482.0372559294203,2752.154080684938,2005.649057109512,11982.41508762579,28499.99999999999
