day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
66.0,0.5765019143538056,12.669715118876736,2.107546244274129e-15,5.527144898589495e-15,0.7133476214745786,25986.04043534528,133.69118409761435,165.64305003266068,3.183946738728666e-14,8.350015084990945e-14,0.049249170837893014,1400.6165166988874,241.97167024590266,208.55808544679775,7.199017604869593e-14,1.8878093413568652e-13,0.014443062572150646,349.4558012447275,25999.999999999985,1700.0000000000005,800.0000000000002,376.2393562578708,386.87085059833515,1.0593718968025672e-13,2.7780822988418546e-13,0.7770398548846223,27736.112753288893,28499.999999999985
67.0,0.5765019143538055,12.669715118876736,1.2366497665462497e-15,2.8926038093989407e-15,0.6139841150561733,25986.1397988517,133.69118409761435,165.64305003266068,1.868254025473585e-14,4.369944318500762e-14,0.042389162960491195,1400.623376706765,241.97167024590266,208.55808544679775,4.224273954566774e-14,9.879967819302572e-14,0.012431261737098362,349.4578130455627,25999.999999999985,1700.0000000000005,800.0000000000005,376.2393562578708,386.87085059833515,6.216192956694984e-14,1.4539172518743228e-13,0.668804539753763,27736.220988604025,28499.999999999985
68.0,0.5765019143538055,12.669715118876736,7.099351761406898e-16,1.5262651555769205e-15,0.5284611153368817,25986.22532185142,133.69118409761435,165.64305003266068,1.0725272810273223e-14,2.305778092390649e-14,0.036484696895217744,1400.6292811728301,241.97167024590263,208.55808544679775,2.425112443757974e-14,5.213223104563811e-14,0.010699687958607772,349.4595446193413,25999.999999999985,1700.0000000000005,800.0000000000003,376.2393562578708,386.87085059833515,3.5686332423993654e-14,7.671627712512153e-14,0.5756455001907071,27736.314147643592,28499.999999999985
69.0,0.5765019143538054,12.669715118876736,3.6003340924616583e-16,9.032258444798303e-16,0.4548506517024493,25986.298932315054,133.69118409761435,165.64305003266068,5.439169467952109e-15,1.3645350871657998e-14,0.03140266649397529,1400.6343632032315,241.97167024590263,208.55808544679775,1.229867590574043e-14,3.0852270022232446e-14,0.009209305850039883,349.4610350014499,25999.999999999985,1700.0000000000005,800.0000000000005,376.2393562578708,386.87085059833515,1.8097878782938702e-14,4.5400846738370273e-14,0.49546262404646446,27736.394330519735,28499.999999999985
70.0,0.5765019143538054,12.669715118876736,2.7111952186179944e-16,3.4457598345488033e-16,0.3914937690413302,25986.362289197714,133.69118409761435,165.64305003266068,4.09591751426369e-15,5.205623031036668e-15,0.027028538307378128,1400.638737331418,241.97167024590263,208.55808544679775,9.261627831898607e-15,1.1769676228142584e-14,0.007926526748933703,349.462317780551,25999.999999999985,1700.0000000000005,800.0000000000003,376.2393562578708,386.87085059833515,1.3628664868024096e-14,1.7319875242634132e-14,0.426448834097642,27736.463344309683,28499.999999999985
71.0,0.5765019143538054,12.669715118876736,9.375750941187602e-17,3.0364341015152925e-16,0.33696168749949096,25986.416821279257,133.69118409761435,165.64305003266068,1.416433318625332e-15,4.587259673248433e-15,0.02326367007322058,1400.6425021996524,241.97167024590263,208.55808544679775,3.2027763649090296e-15,1.037227341060421e-14,0.006822422323276839,349.4634218849767,25999.99999999999,1700.0000000000007,800.0000000000005,376.2393562578708,386.87085059833515,4.712967192946238e-15,1.5263176494004173e-14,0.36704777989598836,27736.522745363884,28499.99999999999
72.0,0.5765019143538054,12.669715118876736,1.2353866833261106e-16,1.7388985606169134e-17,0.29002582177684255,25986.46375714498,133.69118409761435,165.64305003266068,1.866353288144085e-15,2.6269384921742714e-16,0.020023240863374762,1400.6457426288623,241.97167024590263,208.55808544679775,4.220255482932633e-15,5.936668626246272e-16,0.005872117555859839,349.46437218974415,25999.999999999985,1700.0000000000007,800.0000000000005,376.2393562578708,386.87085059833515,6.210147439409329e-15,8.737496974482235e-16,0.3159211801960771,27736.573871963585,28499.999999999985
73.0,0.5765019143538054,12.669715118876736,1.5431162179723778e-17,1.1823858704678253e-16,0.24962739543354204,25986.50415557132,133.69118409761435,165.64305003266068,2.331246944113371e-16,1.786280182629121e-15,0.01723415327035481,1400.6485317164554,241.97167024590263,208.55808544679775,5.271226332780745e-16,4.039101264481731e-15,0.005054175528814637,349.46519013177124,25999.999999999985,1700.000000000001,800.0000000000005,376.2393562578708,386.87085059833515,7.756784898691354e-16,5.943620034157635e-15,0.2719157242327115,27736.617877419547,28499.999999999985
74.0,0.5765019143538054,12.669715118876736,6.759313643317091e-17,-5.799473872421812e-17,0.21485648753669007,25986.538926479217,133.69118409761435,165.64305003266068,1.0211600946869427e-15,-8.761551903307147e-16,0.014833586798061786,1400.6509322829277,241.97167024590263,208.55808544679775,2.3091046748862576e-15,-1.9813022944531723e-15,0.0043501731836337425,349.4658941341164,25999.999999999985,1700.0000000000007,800.0000000000005,376.2393562578708,386.87085059833515,3.397857906006371e-15,-2.915452223508105e-15,0.2340402475183856,27736.65575289626,28499.999999999985
75.0,0.5765019143538054,12.669715118876736,-5.817837242128626e-18,5.74383782548448e-17,0.18492855779098974,25986.568854408964,133.69118409761435,165.64305003266068,-8.789295044826922e-17,8.677470116841396e-16,0.012767377168281,1400.6529984925573,241.97167024590263,208.55808544679775,-1.9875789784544543e-16,1.962177636091559e-15,0.003744226028329507,349.4665000812717,25999.999999999985,1700.0000000000007,800.0000000000005,376.2393562578708,386.87085059833515,-2.9246868553584327e-16,2.8873630260305433e-15,0.20144016098760023,27736.688352982794,28499.999999999985
76.0,0.5765019143538054,12.669715118876736,4.272640066319014e-17,-6.417785893175585e-17,0.15916965388382287,25986.59461331287,133.69118409761435,165.64305003266068,6.454872618614301e-16,-9.695648305128926e-16,0.01098899504302838,1400.6547768746825,241.97167024590263,208.55808544679775,1.4596194525639677e-15,-2.1924674382811884e-15,0.00322268863236217,349.4670216186677,25999.999999999985,1700.0000000000005,800.0000000000005,376.2393562578708,386.87085059833515,2.1478331150885878e-15,-3.226210127725837e-15,0.17338133755921342,27736.71641180622,28499.999999999985
77.0,0.5765019143538054,12.669715118876736,-1.027844969999576e-17,3.512716156399904e-17,0.13699847567740986,25986.616784491078,133.69118409761435,165.64305003266068,-1.5528130970768522e-16,5.30681966995757e-16,0.009458307745145354,1400.6563075619804,241.97167024590263,208.55808544679775,-3.5113532189441345e-16,1.2000095990174757e-15,0.00277379148250651,349.4674705158176,25999.999999999985,1700.0000000000005,800.0000000000005,376.2393562578708,386.87085059833515,-5.166950813020944e-16,1.7658187275772317e-15,0.14923057490506172,27736.740562568877,28499.999999999985
78.0,0.5765019143538054,12.669715118876736,2.974542450386588e-17,-5.464562875830171e-17,0.11791581785147787,25986.635867148903,133.69118409761435,165.64305003266068,4.49377773863522e-16,-8.255567142000133e-16,0.008140850383517934,1400.657625019342,241.97167024590263,208.55808544679775,1.0161653455016593e-15,-1.86681314724505e-15,0.002387427229332483,349.4678568800707,25999.999999999985,1700.0000000000007,800.0000000000005,376.2393562578708,386.87085059833515,1.4952885438690471e-15,-2.747015490203365e-15,0.1284440954643283,27736.761349048316,28499.999999999985
