iso_year,iso_week,week_start,spec_processed,h3n2_positive,inf_all,inf_a,inf_b,h3n2_pct,inf_pct,ili_activity,ili_pct
2012,25,2012-06-18,1969.0,174.0,215.0,205.0,10.0,0.0884,0.1092,4.0,2.94
2012,26,2012-06-25,2579.0,288.0,359.0,337.0,22.0,0.1117,0.1392,4.0,3.24
2012,27,2012-07-02,2663.0,412.0,469.0,460.0,9.0,0.1547,0.1761,4.0,3.63
2012,28,2012-07-09,2656.0,466.0,530.0,521.0,9.0,0.1755,0.1995,4.0,4.21
2012,29,2012-07-16,2688.0,539.0,588.0,578.0,10.0,0.2005,0.2188,4.0,4.37
2012,30,2012-07-23,2672.0,622.0,689.0,671.0,18.0,0.2328,0.2579,4.0,5.15
2012,31,2012-07-30,2650.0,552.0,603.0,593.0,10.0,0.2083,0.2275,4.0,4.83
2012,32,2012-08-06,2701.0,500.0,542.0,532.0,10.0,0.1851,0.2007,4.0,4.5
2012,33,2012-08-13,2418.0,363.0,396.0,387.0,9.0,0.1501,0.1638,4.0,3.63
2012,34,2012-08-20,2153.0,317.0,352.0,338.0,14.0,0.1472,0.1635,4.0,3.67
2012,35,2012-08-27,2391.0,297.0,329.0,319.0,10.0,0.1242,0.1376,4.0,3.45
2012,36,2012-09-03,1919.0,211.0,243.0,240.0,3.0,0.11,0.1266,4.0,3.37
2012,37,2012-09-10,2258.0,179.0,208.0,197.0,11.0,0.0793,0.0921,4.0,3.03
2012,38,2012-09-17,2692.0,140.0,153.0,149.0,4.0,0.052,0.0568,4.0,2.62
2012,39,2012-09-24,2160.0,86.0,105.0,95.0,10.0,0.0398,0.0486,4.0,2.13
2012,40,2012-10-01,1631.0,36.0,41.0,38.0,3.0,0.0221,0.0251,4.0,2.59
2012,41,2012-10-08,3185.0,37.0,45.0,40.0,5.0,0.0116,0.0141,4.0,2.41
2012,42,2012-10-15,3369.0,44.0,63.0,49.0,14.0,0.0131,0.0187,4.0,2.34
2012,43,2012-10-22,3539.0,47.0,67.0,54.0,13.0,0.0133,0.0189,4.0,2.26
2012,44,2012-10-29,3542.0,67.0,92.0,74.0,18.0,0.0189,0.026,4.0,2.41
2012,45,2012-11-05,3481.0,71.0,85.0,76.0,9.0,0.0204,0.0244,4.0,3.19
2012,46,2012-11-12,4423.0,119.0,155.0,123.0,32.0,0.0269,0.035,4.0,2.98
2012,47,2012-11-19,3707.0,148.0,197.0,166.0,31.0,0.0399,0.0531,4.0,3.4
2012,48,2012-11-26,3904.0,214.0,238.0,224.0,14.0,0.0548,0.061,4.0,3.44
2012,49,2012-12-03,4587.0,285.0,342.0,309.0,33.0,0.0621,0.0746,4.0,4.17
2012,50,2012-12-10,3988.0,351.0,442.0,408.0,34.0,0.088,0.1108,4.0,4.35
2012,51,2012-12-17,5125.0,461.0,568.0,519.0,49.0,0.09,0.1108,4.0,4.67
2012,52,2012-12-24,4641.0,454.0,531.0,504.0,27.0,0.0978,0.1144,4.0,4.56
2013,1,2012-12-31,,257.0,323.0,305.0,18.0,,,4.0,
2013,2,2013-01-07,5380.0,523.0,695.0,673.0,22.0,0.0972,0.1292,4.0,4.59
2013,3,2013-01-14,4875.0,468.0,579.0,562.0,17.0,0.096,0.1188,4.0,4.39
2013,4,2013-01-21,5941.0,380.0,1178.0,1154.0,24.0,0.064,0.1983,4.0,4.06
2013,5,2013-01-28,4797.0,245.0,818.0,798.0,20.0,0.0511,0.1705,4.0,4.02
2013,6,2013-02-04,2679.0,111.0,373.0,369.0,4.0,0.0414,0.1392,4.0,3.79
2013,7,2013-02-11,2968.0,111.0,392.0,384.0,8.0,0.0374,0.1321,4.0,3.34
2013,8,2013-02-18,3945.0,105.0,463.0,451.0,12.0,0.0266,0.1174,4.0,3.21
2013,9,2013-02-25,5858.0,186.0,689.0,669.0,20.0,0.0318,0.1176,4.0,3.27
2013,10,2013-03-04,5766.0,149.0,704.0,683.0,21.0,0.0258,0.1221,4.0,2.64
2013,11,2013-03-11,5218.0,115.0,575.0,557.0,18.0,0.022,0.1102,4.0,2.78
2013,12,2013-03-18,5784.0,84.0,575.0,556.0,19.0,0.0145,0.0994,4.0,2.77
2013,13,2013-03-25,5368.0,67.0,433.0,425.0,8.0,0.0125,0.0807,4.0,2.81
2013,14,2013-04-01,5563.0,58.0,458.0,444.0,14.0,0.0104,0.0823,4.0,2.07
2013,15,2013-04-08,6866.0,57.0,554.0,527.0,27.0,0.0083,0.0807,4.0,2.28
2013,16,2013-04-15,6653.0,48.0,483.0,455.0,28.0,0.0072,0.0726,4.0,2.0
2013,17,2013-04-22,6354.0,61.0,450.0,420.0,30.0,0.0096,0.0708,4.0,2.06
2013,18,2013-04-29,5330.0,36.0,353.0,337.0,16.0,0.0068,0.0662,4.0,2.24
2013,19,2013-05-06,5848.0,18.0,293.0,284.0,9.0,0.0031,0.0501,4.0,1.95
2013,20,2013-05-13,5260.0,19.0,198.0,184.0,14.0,0.0036,0.0376,4.0,2.0
2013,21,2013-05-20,5751.0,20.0,224.0,209.0,15.0,0.0035,0.0389,4.0,1.86
2013,22,2013-05-27,5170.0,13.0,148.0,130.0,18.0,0.0025,0.0286,4.0,1.81
2013,23,2013-06-03,4761.0,16.0,145.0,127.0,18.0,0.0034,0.0305,4.0,1.55
2013,24,2013-06-10,4963.0,16.0,127.0,116.0,11.0,0.0032,0.0256,4.0,1.75
2013,25,2013-06-17,5537.0,18.0,123.0,105.0,18.0,0.0033,0.0222,4.0,1.51
2013,26,2013-06-24,4835.0,25.0,149.0,127.0,22.0,0.0052,0.0308,4.0,1.68
2013,27,2013-07-01,5253.0,42.0,150.0,127.0,23.0,0.008,0.0286,3.0,1.49
2013,28,2013-07-08,4875.0,33.0,109.0,97.0,12.0,0.0068,0.0224,3.0,1.47
2013,29,2013-07-15,4986.0,34.0,116.0,98.0,18.0,0.0068,0.0233,3.0,1.7
2013,30,2013-07-22,5270.0,70.0,154.0,130.0,24.0,0.0133,0.0292,3.0,1.56
2013,31,2013-07-29,4548.0,76.0,148.0,134.0,14.0,0.0167,0.0325,3.0,1.75
2013,32,2013-08-05,5321.0,69.0,143.0,123.0,20.0,0.013,0.0269,3.0,1.62
2013,33,2013-08-12,5544.0,113.0,201.0,167.0,34.0,0.0204,0.0363,3.0,1.79
2013,34,2013-08-19,5711.0,80.0,148.0,124.0,24.0,0.014,0.0259,3.0,1.5
2013,35,2013-08-26,5219.0,130.0,197.0,171.0,26.0,0.0249,0.0377,3.0,1.98
2013,36,2013-09-02,4831.0,136.0,226.0,185.0,41.0,0.0282,0.0468,3.0,2.06
2013,37,2013-09-09,5701.0,217.0,323.0,257.0,66.0,0.0381,0.0567,3.0,2.34
2013,38,2013-09-16,5111.0,198.0,310.0,236.0,74.0,0.0387,0.0607,3.0,2.42
2013,39,2013-09-23,5936.0,201.0,301.0,230.0,71.0,0.0339,0.0507,3.0,2.32
2013,40,2013-09-30,4931.0,147.0,222.0,171.0,51.0,0.0298,0.045,3.0,2.37
2013,41,2013-10-07,7858.0,182.0,290.0,225.0,65.0,0.0232,0.0369,3.0,2.48
2013,42,2013-10-14,7874.0,172.0,304.0,219.0,85.0,0.0218,0.0386,3.0,2.29
2013,43,2013-10-21,7321.0,151.0,307.0,210.0,97.0,0.0206,0.0419,3.0,2.63
2013,44,2013-10-28,8313.0,187.0,407.0,289.0,118.0,0.0225,0.049,3.0,2.51
2013,45,2013-11-04,7365.0,199.0,419.0,295.0,124.0,0.027,0.0569,3.0,3.03
2013,46,2013-11-11,8711.0,230.0,628.0,394.0,234.0,0.0264,0.0721,3.0,3.09
2013,47,2013-11-18,8107.0,297.0,697.0,437.0,260.0,0.0366,0.086,4.0,3.18
2013,48,2013-11-25,9906.0,498.0,1187.0,766.0,421.0,0.0503,0.1198,4.0,3.37
2013,49,2013-12-02,10069.0,691.0,1564.0,1034.0,530.0,0.0686,0.1553,4.0,4.45
2013,50,2013-12-09,9987.0,822.0,1950.0,1325.0,625.0,0.0823,0.1953,5.0,4.65
2013,51,2013-12-16,9571.0,976.0,2281.0,1608.0,673.0,0.102,0.2383,5.0,4.75
2013,52,2013-12-23,11193.0,1212.0,3399.0,2415.0,984.0,0.1083,0.3037,5.0,4.69
2014,1,2013-12-30,10751.0,1129.0,3760.0,2753.0,1007.0,0.105,0.3497,5.0,4.84
2014,2,2014-01-06,10199.0,899.0,3780.0,2758.0,1022.0,0.0881,0.3706,5.0,4.27
2014,3,2014-01-13,10756.0,818.0,4091.0,2982.0,1109.0,0.0761,0.3803,5.0,4.07
2014,4,2014-01-20,9621.0,644.0,3488.0,2541.0,947.0,0.0669,0.3625,5.0,3.84
2014,5,2014-01-27,6575.0,347.0,2139.0,1491.0,648.0,0.0528,0.3253,5.0,3.78
2014,6,2014-02-03,8275.0,343.0,2339.0,1540.0,799.0,0.0415,0.2827,5.0,3.66
2014,7,2014-02-10,9884.0,261.0,2252.0,1375.0,877.0,0.0264,0.2278,5.0,3.27
2014,8,2014-02-17,9713.0,218.0,2071.0,1164.0,907.0,0.0224,0.2132,5.0,3.21
2014,9,2014-02-24,10304.0,245.0,2178.0,1101.0,1077.0,0.0238,0.2114,5.0,3.18
2014,10,2014-03-03,9645.0,171.0,1815.0,832.0,983.0,0.0177,0.1882,5.0,2.79
2014,11,2014-03-10,8715.0,190.0,1541.0,619.0,922.0,0.0218,0.1768,5.0,2.75
2014,12,2014-03-17,9853.0,151.0,1526.0,520.0,1006.0,0.0153,0.1549,5.0,2.47
2014,13,2014-03-24,8956.0,124.0,1119.0,411.0,708.0,0.0138,0.1249,4.0,2.56
2014,14,2014-03-31,6403.0,83.0,682.0,234.0,448.0,0.013,0.1065,4.0,2.56
2014,15,2014-04-07,5909.0,66.0,475.0,169.0,306.0,0.0112,0.0804,4.0,1.85
2014,16,2014-04-14,6491.0,83.0,410.0,168.0,242.0,0.0128,0.0632,4.0,2.12
2014,17,2014-04-21,5941.0,100.0,341.0,158.0,183.0,0.0168,0.0574,4.0,2.16
2014,18,2014-04-28,6026.0,102.0,294.0,136.0,158.0,0.0169,0.0488,4.0,2.14
2014,19,2014-05-05,6514.0,140.0,312.0,170.0,142.0,0.0215,0.0479,4.0,1.92
2014,20,2014-05-12,6269.0,186.0,323.0,203.0,120.0,0.0297,0.0515,4.0,2.26
2014,21,2014-05-19,5549.0,152.0,254.0,159.0,95.0,0.0274,0.0458,4.0,2.12
2014,22,2014-05-26,5273.0,208.0,289.0,221.0,68.0,0.0394,0.0548,4.0,2.4
2014,23,2014-06-02,6523.0,357.0,422.0,367.0,55.0,0.0547,0.0647,4.0,2.24
2014,24,2014-06-09,6549.0,531.0,592.0,548.0,44.0,0.0811,0.0904,4.0,2.76
2014,25,2014-06-16,6104.0,478.0,537.0,483.0,54.0,0.0783,0.088,4.0,2.67
2014,26,2014-06-23,5313.0,592.0,662.0,607.0,55.0,0.1114,0.1246,4.0,3.19
2014,27,2014-06-30,5373.0,671.0,720.0,679.0,41.0,0.1249,0.134,4.0,3.53
2014,28,2014-07-07,6937.0,987.0,1041.0,997.0,44.0,0.1423,0.1501,4.0,3.66
2014,29,2014-07-14,6598.0,1119.0,1158.0,1122.0,36.0,0.1696,0.1755,4.0,3.91
2014,30,2014-07-21,6369.0,1179.0,1229.0,1187.0,42.0,0.1851,0.193,4.0,4.25
2014,31,2014-07-28,5912.0,1125.0,1169.0,1136.0,33.0,0.1903,0.1977,4.0,4.17
2014,32,2014-08-04,5450.0,921.0,969.0,926.0,43.0,0.169,0.1778,4.0,4.11
2014,33,2014-08-11,5502.0,933.0,989.0,941.0,48.0,0.1696,0.1798,4.0,4.09
2014,34,2014-08-18,5953.0,845.0,902.0,853.0,49.0,0.1419,0.1515,4.0,3.54
2014,35,2014-08-25,6314.0,747.0,822.0,751.0,71.0,0.1183,0.1302,4.0,3.19
2014,36,2014-09-01,6472.0,666.0,726.0,670.0,56.0,0.1029,0.1122,4.0,3.43
2014,37,2014-09-08,6320.0,535.0,624.0,549.0,75.0,0.0847,0.0987,4.0,3.14
2014,38,2014-09-15,5893.0,364.0,465.0,378.0,87.0,0.0618,0.0789,4.0,2.64
2014,39,2014-09-22,5517.0,244.0,314.0,250.0,64.0,0.0442,0.0569,4.0,2.08
2014,40,2014-09-29,6777.0,215.0,278.0,219.0,59.0,0.0317,0.041,4.0,1.92
2014,41,2014-10-06,8728.0,224.0,285.0,231.0,54.0,0.0257,0.0327,4.0,2.56
2014,42,2014-10-13,8898.0,186.0,235.0,192.0,43.0,0.0209,0.0264,4.0,2.52
2014,43,2014-10-20,8004.0,189.0,263.0,207.0,56.0,0.0236,0.0329,4.0,2.34
2014,44,2014-10-27,9703.0,271.0,320.0,276.0,44.0,0.0279,0.033,4.0,2.46
2014,45,2014-11-03,9948.0,346.0,400.0,352.0,48.0,0.0348,0.0402,4.0,3.23
2014,46,2014-11-10,9941.0,480.0,542.0,491.0,51.0,0.0483,0.0545,4.0,3.32
2014,47,2014-11-17,9780.0,741.0,838.0,763.0,75.0,0.0758,0.0857,4.0,3.83
2014,48,2014-11-24,8622.0,794.0,889.0,822.0,67.0,0.0921,0.1031,4.0,4.06
2014,49,2014-12-01,8952.0,1184.0,1288.0,1215.0,73.0,0.1323,0.1439,4.0,4.97
2014,50,2014-12-08,9179.0,1508.0,1663.0,1533.0,130.0,0.1643,0.1812,4.0,5.57
2014,51,2014-12-15,9318.0,1875.0,2075.0,1884.0,191.0,0.2012,0.2227,4.0,6.6
2014,52,2014-12-22,9193.0,1886.0,2255.0,1897.0,358.0,0.2052,0.2453,4.0,6.34
2015,1,2014-12-29,8370.0,1538.0,1938.0,1553.0,385.0,0.1838,0.2315,4.0,6.19
2015,2,2015-01-05,10194.0,1922.0,2587.0,1950.0,637.0,0.1885,0.2538,4.0,6.0
2015,3,2015-01-12,11088.0,1440.0,2331.0,1458.0,873.0,0.1299,0.2102,4.0,4.94
2015,4,2015-01-19,11085.0,1149.0,2125.0,1176.0,949.0,0.1037,0.1917,4.0,4.62
2015,5,2015-01-26,10487.0,800.0,1729.0,812.0,917.0,0.0763,0.1649,4.0,4.19
2015,6,2015-02-02,9912.0,618.0,1515.0,627.0,888.0,0.0623,0.1528,4.0,3.75
2015,7,2015-02-09,9588.0,465.0,1426.0,470.0,956.0,0.0485,0.1487,4.0,3.66
2015,8,2015-02-16,7481.0,314.0,1061.0,321.0,740.0,0.042,0.1418,4.0,3.5
2015,9,2015-02-23,9067.0,332.0,1281.0,345.0,936.0,0.0366,0.1413,4.0,3.44
2015,10,2015-03-02,10513.0,352.0,1273.0,371.0,902.0,0.0335,0.1211,4.0,3.12
2015,11,2015-03-09,10182.0,341.0,1468.0,358.0,1110.0,0.0335,0.1442,4.0,2.73
2015,12,2015-03-16,9276.0,263.0,1345.0,271.0,1074.0,0.0284,0.145,4.0,2.66
2015,13,2015-03-23,8803.0,181.0,1232.0,185.0,1047.0,0.0206,0.14,4.0,2.92
2015,14,2015-03-30,8804.0,172.0,1079.0,181.0,898.0,0.0195,0.1226,4.0,2.9
2015,15,2015-04-06,7012.0,144.0,680.0,153.0,527.0,0.0205,0.097,4.0,2.4
2015,16,2015-04-13,6340.0,129.0,601.0,134.0,467.0,0.0203,0.0948,4.0,2.37
2015,17,2015-04-20,7792.0,161.0,665.0,165.0,500.0,0.0207,0.0853,4.0,2.62
2015,18,2015-04-27,7348.0,159.0,548.0,171.0,377.0,0.0216,0.0746,3.0,2.25
2015,19,2015-05-04,7622.0,171.0,552.0,181.0,371.0,0.0224,0.0724,3.0,2.28
2015,20,2015-05-11,7087.0,163.0,451.0,171.0,280.0,0.023,0.0636,3.0,1.86
2015,21,2015-05-18,6631.0,237.0,455.0,248.0,207.0,0.0357,0.0686,3.0,2.31
2015,22,2015-05-25,5913.0,267.0,398.0,277.0,121.0,0.0452,0.0673,3.0,2.49
2015,23,2015-06-01,7044.0,461.0,625.0,466.0,159.0,0.0654,0.0887,3.0,2.45
2015,24,2015-06-08,6989.0,643.0,813.0,653.0,160.0,0.092,0.1163,4.0,2.64
2015,25,2015-06-15,6352.0,882.0,1007.0,888.0,119.0,0.1389,0.1585,4.0,3.58
2015,26,2015-06-22,5754.0,927.0,1031.0,930.0,101.0,0.1611,0.1792,4.0,4.24
2015,27,2015-06-29,6536.0,1183.0,1325.0,1196.0,129.0,0.181,0.2027,4.0,4.11
2015,28,2015-07-06,6545.0,1171.0,1302.0,1185.0,117.0,0.1789,0.1989,4.0,4.09
2015,29,2015-07-13,5924.0,1097.0,1216.0,1117.0,99.0,0.1852,0.2053,4.0,4.17
2015,30,2015-07-20,6509.0,1283.0,1389.0,1289.0,100.0,0.1971,0.2134,4.0,4.59
2015,31,2015-07-27,5863.0,1318.0,1430.0,1331.0,99.0,0.2248,0.2439,4.0,4.88
2015,32,2015-08-03,6496.0,1110.0,1190.0,1112.0,78.0,0.1709,0.1832,4.0,3.88
2015,33,2015-08-10,6168.0,942.0,1015.0,946.0,69.0,0.1527,0.1646,4.0,3.91
2015,34,2015-08-17,5574.0,796.0,854.0,796.0,58.0,0.1428,0.1532,4.0,3.66
2015,35,2015-08-24,6241.0,733.0,799.0,738.0,61.0,0.1174,0.128,4.0,3.32
2015,36,2015-08-31,5262.0,502.0,549.0,506.0,43.0,0.0954,0.1043,4.0,2.88
2015,37,2015-09-07,6291.0,433.0,486.0,433.0,53.0,0.0688,0.0773,3.0,2.65
2015,38,2015-09-14,5868.0,278.0,318.0,279.0,39.0,0.0474,0.0542,3.0,2.42
2015,39,2015-09-21,6181.0,185.0,225.0,186.0,39.0,0.0299,0.0364,3.0,2.11
2015,40,2015-09-28,6026.0,129.0,164.0,130.0,34.0,0.0214,0.0272,3.0,2.11
2015,41,2015-10-05,8465.0,161.0,202.0,162.0,40.0,0.019,0.0239,3.0,2.62
2015,42,2015-10-12,9308.0,140.0,194.0,142.0,52.0,0.015,0.0208,3.0,2.56
2015,43,2015-10-19,9902.0,150.0,237.0,159.0,78.0,0.0151,0.0239,3.0,2.46
2015,44,2015-10-26,9703.0,92.0,170.0,96.0,74.0,0.0095,0.0175,3.0,2.31
2015,45,2015-11-02,9249.0,83.0,172.0,86.0,86.0,0.009,0.0186,3.0,2.66
2015,46,2015-11-09,8639.0,97.0,176.0,99.0,77.0,0.0112,0.0204,3.0,2.78
2015,47,2015-11-16,9580.0,128.0,251.0,146.0,105.0,0.0134,0.0262,3.0,2.99
2015,48,2015-11-23,8508.0,133.0,276.0,154.0,122.0,0.0156,0.0324,3.0,2.94
2015,49,2015-11-30,4893.0,66.0,156.0,86.0,70.0,0.0135,0.0319,3.0,2.75
2015,50,2015-12-07,10473.0,222.0,556.0,360.0,196.0,0.0212,0.0531,3.0,3.43
2015,51,2015-12-14,10070.0,275.0,775.0,521.0,254.0,0.0273,0.077,3.0,3.46
2015,52,2015-12-21,10653.0,359.0,1088.0,710.0,378.0,0.0337,0.1021,3.0,3.99
2015,53,2015-12-28,9935.0,387.0,1322.0,829.0,493.0,0.039,0.1331,4.0,3.68
2016,1,2016-01-04,9868.0,502.0,2731.0,2148.0,583.0,0.0509,0.2768,4.0,4.03
2016,2,2016-01-11,11563.0,654.0,2408.0,1536.0,872.0,0.0566,0.2083,4.0,3.51
2016,3,2016-01-18,11658.0,713.0,2891.0,1706.0,1185.0,0.0612,0.248,4.0,3.93
2016,4,2016-01-25,10561.0,606.0,2833.0,1580.0,1253.0,0.0574,0.2683,4.0,4.07
2016,5,2016-02-01,7882.0,393.0,2146.0,1229.0,917.0,0.0499,0.2723,4.0,3.62
2016,6,2016-02-08,7643.0,376.0,2135.0,1269.0,866.0,0.0492,0.2793,4.0,3.58
2016,7,2016-02-15,9917.0,507.0,2820.0,1454.0,1366.0,0.0511,0.2844,4.0,3.84
2016,8,2016-02-22,10856.0,434.0,3176.0,1444.0,1732.0,0.04,0.2926,4.0,3.43
2016,9,2016-02-29,10075.0,336.0,3205.0,1220.0,1985.0,0.0333,0.3181,5.0,3.49
2016,10,2016-03-07,10031.0,223.0,3556.0,1097.0,2459.0,0.0222,0.3545,5.0,2.79
2016,11,2016-03-14,12223.0,197.0,4367.0,1114.0,3253.0,0.0161,0.3573,5.0,2.77
2016,12,2016-03-21,11583.0,163.0,4070.0,1022.0,3048.0,0.0141,0.3514,5.0,2.64
2016,13,2016-03-28,10265.0,91.0,3247.0,734.0,2513.0,0.0089,0.3163,5.0,2.51
2016,14,2016-04-04,6948.0,44.0,2028.0,493.0,1535.0,0.0063,0.2919,5.0,2.05
2016,15,2016-04-11,7071.0,48.0,1746.0,464.0,1282.0,0.0068,0.2469,4.0,2.09
2016,16,2016-04-18,6384.0,32.0,1228.0,300.0,928.0,0.005,0.1924,4.0,2.0
2016,17,2016-04-25,5741.0,20.0,958.0,243.0,715.0,0.0035,0.1669,4.0,2.01
2016,18,2016-05-02,6017.0,14.0,698.0,163.0,535.0,0.0023,0.116,3.0,1.8
2016,19,2016-05-09,6193.0,4.0,533.0,91.0,442.0,0.0006,0.0861,3.0,2.15
2016,20,2016-05-16,6152.0,2.0,424.0,77.0,347.0,0.0003,0.0689,3.0,1.77
2016,21,2016-05-23,6452.0,1.0,384.0,53.0,331.0,0.0002,0.0595,3.0,1.93
2016,22,2016-05-30,5732.0,13.0,288.0,57.0,231.0,0.0023,0.0502,0.0,1.93
2016,23,2016-06-06,6390.0,8.0,290.0,44.0,246.0,0.0013,0.0454,0.0,1.36
2016,24,2016-06-13,5842.0,9.0,167.0,22.0,145.0,0.0015,0.0286,0.0,1.46
2016,25,2016-06-20,5960.0,10.0,151.0,28.0,123.0,0.0017,0.0253,3.0,1.66
2016,26,2016-06-27,5701.0,7.0,146.0,22.0,124.0,0.0012,0.0256,3.0,1.65
2016,27,2016-07-04,6093.0,4.0,110.0,13.0,97.0,0.0007,0.0181,3.0,1.47
2016,28,2016-07-11,5932.0,15.0,120.0,31.0,89.0,0.0025,0.0202,3.0,1.72
2016,29,2016-07-18,5731.0,23.0,104.0,29.0,75.0,0.004,0.0181,3.0,1.33
2016,30,2016-07-25,5711.0,20.0,102.0,32.0,70.0,0.0035,0.0179,3.0,1.5
2016,31,2016-08-01,6285.0,36.0,109.0,45.0,64.0,0.0057,0.0173,3.0,1.39
2016,32,2016-08-08,5735.0,67.0,123.0,69.0,54.0,0.0117,0.0214,3.0,1.67
2016,33,2016-08-15,5612.0,97.0,142.0,100.0,42.0,0.0173,0.0253,3.0,1.71
2016,34,2016-08-22,5753.0,157.0,210.0,163.0,47.0,0.0273,0.0365,3.0,1.76
2016,35,2016-08-29,6160.0,181.0,226.0,184.0,42.0,0.0294,0.0367,3.0,2.14
2016,36,2016-09-05,5526.0,200.0,229.0,209.0,20.0,0.0362,0.0414,3.0,2.23
2016,37,2016-09-12,6396.0,301.0,334.0,309.0,25.0,0.0471,0.0522,3.0,2.5
2016,38,2016-09-19,6606.0,325.0,352.0,335.0,17.0,0.0492,0.0533,3.0,2.48
2016,39,2016-09-26,6571.0,343.0,365.0,347.0,18.0,0.0522,0.0555,3.0,2.53
2016,40,2016-10-03,7080.0,357.0,378.0,364.0,14.0,0.0504,0.0534,3.0,2.89
2016,41,2016-10-10,8076.0,431.0,479.0,457.0,22.0,0.0534,0.0593,3.0,2.88
2016,42,2016-10-17,10306.0,714.0,749.0,720.0,29.0,0.0693,0.0727,3.0,2.96
2016,43,2016-10-24,9735.0,805.0,850.0,827.0,23.0,0.0827,0.0873,4.0,3.49
2016,44,2016-10-31,8995.0,825.0,887.0,865.0,22.0,0.0917,0.0986,4.0,3.24
2016,45,2016-11-07,9989.0,1143.0,1172.0,1151.0,21.0,0.1144,0.1173,4.0,4.46
2016,46,2016-11-14,8934.0,1168.0,1218.0,1193.0,25.0,0.1307,0.1363,4.0,4.94
2016,47,2016-11-21,10191.0,1296.0,1345.0,1311.0,34.0,0.1272,0.132,4.0,4.64
2016,48,2016-11-28,9171.0,1483.0,1523.0,1499.0,24.0,0.1617,0.1661,4.0,5.5
2016,49,2016-12-05,10317.0,1896.0,1925.0,1910.0,15.0,0.1838,0.1866,5.0,5.92
2016,50,2016-12-12,9328.0,1813.0,1883.0,1861.0,22.0,0.1944,0.2019,5.0,6.02
2016,51,2016-12-19,9548.0,2120.0,2190.0,2169.0,21.0,0.222,0.2294,5.0,6.53
2016,52,2016-12-26,6528.0,1403.0,1490.0,1474.0,16.0,0.2149,0.2282,5.0,6.51
2017,1,2017-01-02,11189.0,2248.0,2448.0,2395.0,53.0,0.2009,0.2188,5.0,6.41
2017,2,2017-01-09,11376.0,2018.0,2253.0,2184.0,69.0,0.1774,0.198,5.0,5.92
2017,3,2017-01-16,11379.0,1778.0,2026.0,1976.0,50.0,0.1563,0.178,5.0,5.67
2017,4,2017-01-23,9058.0,1192.0,1496.0,1451.0,45.0,0.1316,0.1652,5.0,4.93
2017,5,2017-01-30,9051.0,1117.0,1466.0,1404.0,62.0,0.1234,0.162,5.0,4.95
2017,6,2017-02-06,9846.0,1005.0,1384.0,1317.0,67.0,0.1021,0.1406,5.0,4.67
2017,7,2017-02-13,7834.0,726.0,1121.0,1060.0,61.0,0.0927,0.1431,4.0,4.46
2017,8,2017-02-20,11290.0,886.0,1577.0,1480.0,97.0,0.0785,0.1397,4.0,4.22
2017,9,2017-02-27,11324.0,668.0,1634.0,1460.0,174.0,0.059,0.1443,5.0,3.78
2017,10,2017-03-06,10790.0,483.0,1631.0,1417.0,214.0,0.0448,0.1512,5.0,3.12
2017,11,2017-03-13,10018.0,334.0,1552.0,1263.0,289.0,0.0333,0.1549,5.0,2.89
2017,12,2017-03-20,6132.0,143.0,960.0,731.0,229.0,0.0233,0.1566,5.0,2.72
2017,13,2017-03-27,10068.0,198.0,1471.0,1075.0,396.0,0.0197,0.1461,5.0,2.57
2017,14,2017-04-03,6158.0,91.0,877.0,562.0,315.0,0.0148,0.1424,5.0,2.14
2017,15,2017-04-10,7499.0,63.0,949.0,606.0,343.0,0.0084,0.1266,5.0,2.26
2017,16,2017-04-17,6124.0,55.0,699.0,395.0,304.0,0.009,0.1141,5.0,2.26
2017,17,2017-04-24,7188.0,70.0,777.0,485.0,292.0,0.0097,0.1081,3.0,2.14
2017,18,2017-05-01,6912.0,60.0,664.0,363.0,301.0,0.0087,0.0961,3.0,2.18
2017,19,2017-05-08,7593.0,63.0,543.0,282.0,261.0,0.0083,0.0715,3.0,1.85
2017,20,2017-05-15,7342.0,75.0,587.0,367.0,220.0,0.0102,0.08,3.0,2.0
2017,21,2017-05-22,6733.0,65.0,445.0,266.0,179.0,0.0097,0.0661,3.0,1.59
2017,22,2017-05-29,6331.0,41.0,289.0,192.0,97.0,0.0065,0.0456,3.0,2.03
2017,23,2017-06-05,6936.0,63.0,303.0,191.0,112.0,0.0091,0.0437,3.0,1.86
2017,24,2017-06-12,7104.0,106.0,333.0,221.0,112.0,0.0149,0.0469,3.0,1.69
2017,25,2017-06-19,6766.0,187.0,378.0,296.0,82.0,0.0276,0.0559,3.0,1.99
2017,26,2017-06-26,6985.0,312.0,559.0,456.0,103.0,0.0447,0.08,3.0,2.06
2017,27,2017-07-03,7173.0,486.0,695.0,623.0,72.0,0.0678,0.0969,3.0,2.57
2017,28,2017-07-10,6485.0,727.0,922.0,848.0,74.0,0.1121,0.1422,3.0,2.84
2017,29,2017-07-17,6569.0,1049.0,1211.0,1127.0,84.0,0.1597,0.1844,3.0,3.8
2017,30,2017-07-24,6404.0,1073.0,1239.0,1145.0,94.0,0.1676,0.1935,3.0,3.9
2017,31,2017-07-31,6361.0,1079.0,1183.0,1128.0,55.0,0.1696,0.186,3.0,3.98
2017,32,2017-08-07,6729.0,1249.0,1344.0,1285.0,59.0,0.1856,0.1997,3.0,4.39
2017,33,2017-08-14,7078.0,1447.0,1536.0,1489.0,47.0,0.2044,0.217,3.0,4.83
